PLAYER_ID,PLAYER_NAME,TEAM_NAME,TEAM_ABBREVIATION,SEASON,SEASON_ORDER,SCHOOL,COUNTRY,DRAFT_YEAR,HEIGHT
1629234,Drew Eubanks,San Antonio Spurs,SAS,2020-21,1,Oregon State,USA,Undrafted,6-10
1629234,Drew Eubanks,Portland Trail Blazers,POR,2021-22,2,Oregon State,USA,Undrafted,6-10
1629234,Drew Eubanks,Portland Trail Blazers,POR,2022-23,3,Oregon State,USA,Undrafted,6-10
1629312,Haywood Highsmith,Miami Heat,MIA,2021-22,2,Wheeling Jesuit,USA,2018,6-5
1629312,Haywood Highsmith,Miami Heat,MIA,2022-23,3,Wheeling Jesuit,USA,2018,6-5
1629599,Amir Coffey,LA Clippers,LAC,2020-21,1,Minnesota,USA,Undrafted,6-7
1629599,Amir Coffey,LA Clippers,LAC,2021-22,2,Minnesota,USA,Undrafted,6-7
1629599,Amir Coffey,LA Clippers,LAC,2022-23,3,Minnesota,USA,Undrafted,6-7
1629610,DaQuan Jeffries,San Antonio Spurs,SAS,2020-21,1,Tulsa,USA,Undrafted,6-5
1629611,Terance Mann,LA Clippers,LAC,2020-21,1,Florida State,USA,2019,6-6
1629611,Terance Mann,LA Clippers,LAC,2021-22,2,Florida State,USA,2019,6-6
1629611,Terance Mann,LA Clippers,LAC,2022-23,3,Florida State,USA,2019,6-6
1629614,Andrew Nembhard,Indiana Pacers,IND,2022-23,3,Gonzaga,Canada,2022,6-4
1629622,Max Strus,Miami Heat,MIA,2020-21,1,DePaul,USA,Undrafted,6-5
1629622,Max Strus,Miami Heat,MIA,2021-22,2,DePaul,USA,Undrafted,6-5
1629622,Max Strus,Miami Heat,MIA,2022-23,3,DePaul,USA,Undrafted,6-5
1629626,Bol Bol,Denver Nuggets,DEN,2020-21,1,Oregon,Sudan,2019,7-3
1629626,Bol Bol,Orlando Magic,ORL,2021-22,2,Oregon,Sudan,2019,7-3
1629626,Bol Bol,Orlando Magic,ORL,2022-23,3,Oregon,Sudan,2019,7-3
1629627,Zion Williamson,New Orleans Pelicans,NOP,2020-21,1,Duke,USA,2019,6-6
1629627,Zion Williamson,New Orleans Pelicans,NOP,2022-23,3,Duke,USA,2019,6-6
1629628,RJ Barrett,New York Knicks,NYK,2020-21,1,Duke,Canada,2019,6-6
1629628,RJ Barrett,New York Knicks,NYK,2021-22,2,Duke,Canada,2019,6-6
1629628,RJ Barrett,New York Knicks,NYK,2022-23,3,Duke,Canada,2019,6-6
1629629,Cam Reddish,Atlanta Hawks,ATL,2020-21,1,Duke,USA,2019,6-7
1629629,Cam Reddish,New York Knicks,NYK,2021-22,2,Duke,USA,2019,6-7
1629629,Cam Reddish,Portland Trail Blazers,POR,2022-23,3,Duke,USA,2019,6-7
1629630,Ja Morant,Memphis Grizzlies,MEM,2020-21,1,Murray State,USA,2019,6-2
1629630,Ja Morant,Memphis Grizzlies,MEM,2021-22,2,Murray State,USA,2019,6-2
1629630,Ja Morant,Memphis Grizzlies,MEM,2022-23,3,Murray State,USA,2019,6-2
1629631,De'Andre Hunter,Atlanta Hawks,ATL,2020-21,1,Virginia,USA,2019,6-7
1629631,De'Andre Hunter,Atlanta Hawks,ATL,2021-22,2,Virginia,USA,2019,6-7
1629631,De'Andre Hunter,Atlanta Hawks,ATL,2022-23,3,Virginia,USA,2019,6-7
1629632,Coby White,Chicago Bulls,CHI,2020-21,1,North Carolina,USA,2019,6-4
1629632,Coby White,Chicago Bulls,CHI,2021-22,2,North Carolina,USA,2019,6-4
1629632,Coby White,Chicago Bulls,CHI,2022-23,3,North Carolina,USA,2019,6-4
1629634,Brandon Clarke,Memphis Grizzlies,MEM,2020-21,1,Gonzaga,Canada,2019,6-8
1629634,Brandon Clarke,Memphis Grizzlies,MEM,2021-22,2,Gonzaga,Canada,2019,6-8
1629634,Brandon Clarke,Memphis Grizzlies,MEM,2022-23,3,Gonzaga,Canada,2019,6-8
1629636,Darius Garland,Cleveland Cavaliers,CLE,2020-21,1,Vanderbilt,USA,2019,6-1
1629636,Darius Garland,Cleveland Cavaliers,CLE,2021-22,2,Vanderbilt,USA,2019,6-1
1629636,Darius Garland,Cleveland Cavaliers,CLE,2022-23,3,Vanderbilt,USA,2019,6-1
1629637,Jaxson Hayes,New Orleans Pelicans,NOP,2020-21,1,Texas,USA,2019,7-0
1629637,Jaxson Hayes,New Orleans Pelicans,NOP,2021-22,2,Texas,USA,2019,7-0
1629637,Jaxson Hayes,New Orleans Pelicans,NOP,2022-23,3,Texas,USA,2019,7-0
1629638,Nickeil Alexander-Walker,New Orleans Pelicans,NOP,2020-21,1,Virginia Tech,Canada,2019,6-5
1629638,Nickeil Alexander-Walker,Utah Jazz,UTA,2021-22,2,Virginia Tech,Canada,2019,6-5
1629638,Nickeil Alexander-Walker,Minnesota Timberwolves,MIN,2022-23,3,Virginia Tech,Canada,2019,6-5
1629639,Tyler Herro,Miami Heat,MIA,2020-21,1,Kentucky,USA,2019,6-5
1629639,Tyler Herro,Miami Heat,MIA,2021-22,2,Kentucky,USA,2019,6-5
1629639,Tyler Herro,Miami Heat,MIA,2022-23,3,Kentucky,USA,2019,6-5
1629640,Keldon Johnson,San Antonio Spurs,SAS,2020-21,1,Kentucky,USA,2019,6-6
1629640,Keldon Johnson,San Antonio Spurs,SAS,2021-22,2,Kentucky,USA,2019,6-6
1629640,Keldon Johnson,San Antonio Spurs,SAS,2022-23,3,Kentucky,USA,2019,6-6
1629643,Chuma Okeke,Orlando Magic,ORL,2020-21,1,Auburn,USA,2019,6-7
1629643,Chuma Okeke,Orlando Magic,ORL,2021-22,2,Auburn,USA,2019,6-7
1629643,Chuma Okeke,Orlando Magic,ORL,2022-23,3,Auburn,USA,2019,6-7
1629645,Kevin Porter Jr.,Houston Rockets,HOU,2020-21,1,Southern California,USA,2019,6-5
1629645,Kevin Porter Jr.,Houston Rockets,HOU,2021-22,2,Southern California,USA,2019,6-5
1629645,Kevin Porter Jr.,Houston Rockets,HOU,2022-23,3,Southern California,USA,2019,6-5
1629646,Charles Bassey,Philadelphia 76ers,PHI,2021-22,2,Western Kentucky,Nigeria,2021,6-10
1629646,Charles Bassey,San Antonio Spurs,SAS,2022-23,3,Western Kentucky,Nigeria,2021,6-10
1629650,Moses Brown,Boston Celtics,BOS,2020-21,1,UCLA,USA,Undrafted,7-2
1629650,Moses Brown,Cleveland Cavaliers,CLE,2021-22,2,UCLA,USA,Undrafted,7-2
1629650,Moses Brown,LA Clippers,LAC,2022-23,3,UCLA,USA,Undrafted,7-2
1629651,Nic Claxton,Brooklyn Nets,BKN,2020-21,1,Georgia,USA,2019,6-11
1629651,Nic Claxton,Brooklyn Nets,BKN,2021-22,2,Georgia,USA,2019,6-11
1629651,Nic Claxton,Brooklyn Nets,BKN,2022-23,3,Georgia,USA,2019,6-11
1629652,Luguentz Dort,Oklahoma City Thunder,OKC,2020-21,1,Arizona State,Canada,Undrafted,6-4
1629652,Luguentz Dort,Oklahoma City Thunder,OKC,2021-22,2,Arizona State,Canada,Undrafted,6-4
1629652,Luguentz Dort,Oklahoma City Thunder,OKC,2022-23,3,Arizona State,Canada,Undrafted,6-4
1629655,Daniel Gafford,Washington Wizards,WAS,2020-21,1,Arkansas,USA,2019,6-10
1629655,Daniel Gafford,Washington Wizards,WAS,2021-22,2,Arkansas,USA,2019,6-10
1629655,Daniel Gafford,Washington Wizards,WAS,2022-23,3,Arkansas,USA,2019,6-10
1629656,Quentin Grimes,New York Knicks,NYK,2021-22,2,Houston,USA,2021,6-4
1629656,Quentin Grimes,New York Knicks,NYK,2022-23,3,Houston,USA,2021,6-4
1629659,Talen Horton-Tucker,Los Angeles Lakers,LAL,2020-21,1,Iowa State,USA,2019,6-4
1629659,Talen Horton-Tucker,Los Angeles Lakers,LAL,2021-22,2,Iowa State,USA,2019,6-4
1629659,Talen Horton-Tucker,Utah Jazz,UTA,2022-23,3,Iowa State,USA,2019,6-4
1629660,Ty Jerome,Oklahoma City Thunder,OKC,2020-21,1,Virginia,USA,2019,6-5
1629660,Ty Jerome,Oklahoma City Thunder,OKC,2021-22,2,Virginia,USA,2019,6-5
1629660,Ty Jerome,Golden State Warriors,GSW,2022-23,3,Virginia,USA,2019,6-5
1629661,Cameron Johnson,Phoenix Suns,PHX,2020-21,1,North Carolina,USA,2019,6-8
1629661,Cameron Johnson,Phoenix Suns,PHX,2021-22,2,North Carolina,USA,2019,6-8
1629661,Cameron Johnson,Brooklyn Nets,BKN,2022-23,3,North Carolina,USA,2019,6-8
1629667,Jalen McDaniels,Charlotte Hornets,CHA,2020-21,1,San Diego State,USA,2019,6-9
1629667,Jalen McDaniels,Charlotte Hornets,CHA,2021-22,2,San Diego State,USA,2019,6-9
1629667,Jalen McDaniels,Philadelphia 76ers,PHI,2022-23,3,San Diego State,USA,2019,6-9
1629669,Jaylen Nowell,Minnesota Timberwolves,MIN,2020-21,1,Washington,USA,2019,6-4
1629669,Jaylen Nowell,Minnesota Timberwolves,MIN,2021-22,2,Washington,USA,2019,6-4
1629669,Jaylen Nowell,Minnesota Timberwolves,MIN,2022-23,3,Washington,USA,2019,6-4
1629673,Jordan Poole,Golden State Warriors,GSW,2020-21,1,Michigan,USA,2019,6-4
1629673,Jordan Poole,Golden State Warriors,GSW,2021-22,2,Michigan,USA,2019,6-4
1629673,Jordan Poole,Golden State Warriors,GSW,2022-23,3,Michigan,USA,2019,6-4
1629674,Neemias Queta,Sacramento Kings,SAC,2021-22,2,Utah State,Portugal,2021,7-0
1629675,Naz Reid,Minnesota Timberwolves,MIN,2020-21,1,Louisiana State,USA,Undrafted,6-9
1629675,Naz Reid,Minnesota Timberwolves,MIN,2021-22,2,Louisiana State,USA,Undrafted,6-9
1629675,Naz Reid,Minnesota Timberwolves,MIN,2022-23,3,Louisiana State,USA,Undrafted,6-9
1629680,Matisse Thybulle,Philadelphia 76ers,PHI,2020-21,1,Washington,USA,2019,6-5
1629680,Matisse Thybulle,Philadelphia 76ers,PHI,2021-22,2,Washington,USA,2019,6-5
1629680,Matisse Thybulle,Portland Trail Blazers,POR,2022-23,3,Washington,USA,2019,6-5
1629684,Grant Williams,Boston Celtics,BOS,2020-21,1,Tennessee,USA,2019,6-7
1629684,Grant Williams,Boston Celtics,BOS,2021-22,2,Tennessee,USA,2019,6-7
1629684,Grant Williams,Boston Celtics,BOS,2022-23,3,Tennessee,USA,2019,6-7
1629723,John Konchar,Memphis Grizzlies,MEM,2020-21,1,Indiana-Purdue Fort Wayne,USA,Undrafted,6-5
1629723,John Konchar,Memphis Grizzlies,MEM,2021-22,2,Indiana-Purdue Fort Wayne,USA,Undrafted,6-5
1629723,John Konchar,Memphis Grizzlies,MEM,2022-23,3,Indiana-Purdue Fort Wayne,USA,Undrafted,6-5
1629726,Garrison Mathews,Washington Wizards,WAS,2020-21,1,Lipscomb,USA,Undrafted,6-6
1629726,Garrison Mathews,Houston Rockets,HOU,2021-22,2,Lipscomb,USA,Undrafted,6-6
1629726,Garrison Mathews,Atlanta Hawks,ATL,2022-23,3,Lipscomb,USA,Undrafted,6-6
1629731,Dean Wade,Cleveland Cavaliers,CLE,2020-21,1,Kansas State,USA,Undrafted,6-9
1629731,Dean Wade,Cleveland Cavaliers,CLE,2021-22,2,Kansas State,USA,Undrafted,6-9
1629731,Dean Wade,Cleveland Cavaliers,CLE,2022-23,3,Kansas State,USA,Undrafted,6-9
1629750,Javonte Green,Chicago Bulls,CHI,2020-21,1,Radford,USA,Undrafted,6-5
1629750,Javonte Green,Chicago Bulls,CHI,2021-22,2,Radford,USA,Undrafted,6-5
1629750,Javonte Green,Chicago Bulls,CHI,2022-23,3,Radford,USA,Undrafted,6-5
1630162,Anthony Edwards,Minnesota Timberwolves,MIN,2020-21,1,Georgia,USA,2020,6-4
1630162,Anthony Edwards,Minnesota Timberwolves,MIN,2021-22,2,Georgia,USA,2020,6-4
1630162,Anthony Edwards,Minnesota Timberwolves,MIN,2022-23,3,Georgia,USA,2020,6-4
1630163,LaMelo Ball,Charlotte Hornets,CHA,2020-21,1,Illawarra,USA,2020,6-7
1630163,LaMelo Ball,Charlotte Hornets,CHA,2021-22,2,Illawarra,USA,2020,6-7
1630163,LaMelo Ball,Charlotte Hornets,CHA,2022-23,3,Illawarra,USA,2020,6-7
1630164,James Wiseman,Golden State Warriors,GSW,2020-21,1,Memphis,USA,2020,6-11
1630164,James Wiseman,Detroit Pistons,DET,2022-23,3,Memphis,USA,2020,6-11
1630165,Killian Hayes,Detroit Pistons,DET,2020-21,1,Ratiopharm Ulm,France,2020,6-5
1630165,Killian Hayes,Detroit Pistons,DET,2021-22,2,Ratiopharm Ulm,France,2020,6-5
1630165,Killian Hayes,Detroit Pistons,DET,2022-23,3,Ratiopharm Ulm,France,2020,6-5
1630166,Deni Avdija,Washington Wizards,WAS,2020-21,1,Maccabi Tel Aviv,Israel,2020,6-8
1630166,Deni Avdija,Washington Wizards,WAS,2021-22,2,Maccabi Tel Aviv,Israel,2020,6-8
1630166,Deni Avdija,Washington Wizards,WAS,2022-23,3,Maccabi Tel Aviv,Israel,2020,6-8
1630167,Obi Toppin,New York Knicks,NYK,2020-21,1,Dayton,USA,2020,6-9
1630167,Obi Toppin,New York Knicks,NYK,2021-22,2,Dayton,USA,2020,6-9
1630167,Obi Toppin,New York Knicks,NYK,2022-23,3,Dayton,USA,2020,6-9
1630168,Onyeka Okongwu,Atlanta Hawks,ATL,2020-21,1,Southern California,USA,2020,6-10
1630168,Onyeka Okongwu,Atlanta Hawks,ATL,2021-22,2,Southern California,USA,2020,6-10
1630168,Onyeka Okongwu,Atlanta Hawks,ATL,2022-23,3,Southern California,USA,2020,6-10
1630169,Tyrese Haliburton,Sacramento Kings,SAC,2020-21,1,Iowa State,USA,2020,6-5
1630169,Tyrese Haliburton,Indiana Pacers,IND,2021-22,2,Iowa State,USA,2020,6-5
1630169,Tyrese Haliburton,Indiana Pacers,IND,2022-23,3,Iowa State,USA,2020,6-5
1630170,Devin Vassell,San Antonio Spurs,SAS,2020-21,1,Florida State,USA,2020,6-5
1630170,Devin Vassell,San Antonio Spurs,SAS,2021-22,2,Florida State,USA,2020,6-5
1630170,Devin Vassell,San Antonio Spurs,SAS,2022-23,3,Florida State,USA,2020,6-5
1630171,Isaac Okoro,Cleveland Cavaliers,CLE,2020-21,1,Auburn,USA,2020,6-4
1630171,Isaac Okoro,Cleveland Cavaliers,CLE,2021-22,2,Auburn,USA,2020,6-4
1630171,Isaac Okoro,Cleveland Cavaliers,CLE,2022-23,3,Auburn,USA,2020,6-4
1630172,Patrick Williams,Chicago Bulls,CHI,2020-21,1,Florida State,USA,2020,6-6
1630172,Patrick Williams,Chicago Bulls,CHI,2021-22,2,Florida State,USA,2020,6-6
1630172,Patrick Williams,Chicago Bulls,CHI,2022-23,3,Florida State,USA,2020,6-6
1630173,Precious Achiuwa,Miami Heat,MIA,2020-21,1,Memphis,Nigeria,2020,6-8
1630173,Precious Achiuwa,Toronto Raptors,TOR,2021-22,2,Memphis,Nigeria,2020,6-8
1630173,Precious Achiuwa,Toronto Raptors,TOR,2022-23,3,Memphis,Nigeria,2020,6-8
1630174,Aaron Nesmith,Boston Celtics,BOS,2020-21,1,Vanderbilt,USA,2020,6-5
1630174,Aaron Nesmith,Boston Celtics,BOS,2021-22,2,Vanderbilt,USA,2020,6-5
1630174,Aaron Nesmith,Indiana Pacers,IND,2022-23,3,Vanderbilt,USA,2020,6-5
1630175,Cole Anthony,Orlando Magic,ORL,2020-21,1,North Carolina,USA,2020,6-2
1630175,Cole Anthony,Orlando Magic,ORL,2021-22,2,North Carolina,USA,2020,6-2
1630175,Cole Anthony,Orlando Magic,ORL,2022-23,3,North Carolina,USA,2020,6-2
1630178,Tyrese Maxey,Philadelphia 76ers,PHI,2020-21,1,Kentucky,USA,2020,6-2
1630178,Tyrese Maxey,Philadelphia 76ers,PHI,2021-22,2,Kentucky,USA,2020,6-2
1630178,Tyrese Maxey,Philadelphia 76ers,PHI,2022-23,3,Kentucky,USA,2020,6-2
1630182,Josh Green,Dallas Mavericks,DAL,2020-21,1,Arizona,Australia,2020,6-6
1630182,Josh Green,Dallas Mavericks,DAL,2021-22,2,Arizona,Australia,2020,6-6
1630182,Josh Green,Dallas Mavericks,DAL,2022-23,3,Arizona,Australia,2020,6-6
1630183,Jaden McDaniels,Minnesota Timberwolves,MIN,2020-21,1,Washington,USA,2020,6-9
1630183,Jaden McDaniels,Minnesota Timberwolves,MIN,2021-22,2,Washington,USA,2020,6-9
1630183,Jaden McDaniels,Minnesota Timberwolves,MIN,2022-23,3,Washington,USA,2020,6-9
1630188,Jalen Smith,Phoenix Suns,PHX,2020-21,1,Maryland,USA,2020,6-8
1630188,Jalen Smith,Indiana Pacers,IND,2021-22,2,Maryland,USA,2020,6-8
1630188,Jalen Smith,Indiana Pacers,IND,2022-23,3,Maryland,USA,2020,6-8
1630191,Isaiah Stewart,Detroit Pistons,DET,2020-21,1,Washington,USA,2020,6-8
1630191,Isaiah Stewart,Detroit Pistons,DET,2021-22,2,Washington,USA,2020,6-8
1630191,Isaiah Stewart,Detroit Pistons,DET,2022-23,3,Washington,USA,2020,6-8
1630192,Zeke Nnaji,Denver Nuggets,DEN,2020-21,1,Arizona,USA,2020,6-10
1630192,Zeke Nnaji,Denver Nuggets,DEN,2021-22,2,Arizona,USA,2020,6-10
1630192,Zeke Nnaji,Denver Nuggets,DEN,2022-23,3,Arizona,USA,2020,6-10
1630193,Immanuel Quickley,New York Knicks,NYK,2020-21,1,Kentucky,USA,2020,6-2
1630193,Immanuel Quickley,New York Knicks,NYK,2021-22,2,Kentucky,USA,2020,6-2
1630193,Immanuel Quickley,New York Knicks,NYK,2022-23,3,Kentucky,USA,2020,6-2
1630194,Paul Reed,Philadelphia 76ers,PHI,2020-21,1,DePaul,USA,2020,6-9
1630194,Paul Reed,Philadelphia 76ers,PHI,2021-22,2,DePaul,USA,2020,6-9
1630194,Paul Reed,Philadelphia 76ers,PHI,2022-23,3,DePaul,USA,2020,6-9
1630198,Isaiah Joe,Philadelphia 76ers,PHI,2020-21,1,Arkansas,USA,2020,6-4
1630198,Isaiah Joe,Philadelphia 76ers,PHI,2021-22,2,Arkansas,USA,2020,6-4
1630198,Isaiah Joe,Oklahoma City Thunder,OKC,2022-23,3,Arkansas,USA,2020,6-4
1630200,Tre Jones,San Antonio Spurs,SAS,2020-21,1,Duke,USA,2020,6-1
1630200,Tre Jones,San Antonio Spurs,SAS,2021-22,2,Duke,USA,2020,6-1
1630200,Tre Jones,San Antonio Spurs,SAS,2022-23,3,Duke,USA,2020,6-1
1630201,Malachi Flynn,Toronto Raptors,TOR,2020-21,1,San Diego State,USA,2020,6-1
1630201,Malachi Flynn,Toronto Raptors,TOR,2021-22,2,San Diego State,USA,2020,6-1
1630201,Malachi Flynn,Toronto Raptors,TOR,2022-23,3,San Diego State,USA,2020,6-1
1630202,Payton Pritchard,Boston Celtics,BOS,2020-21,1,Oregon,USA,2020,6-1
1630202,Payton Pritchard,Boston Celtics,BOS,2021-22,2,Oregon,USA,2020,6-1
1630202,Payton Pritchard,Boston Celtics,BOS,2022-23,3,Oregon,USA,2020,6-1
1630205,Lamar Stevens,Cleveland Cavaliers,CLE,2020-21,1,Penn State,USA,Undrafted,6-7
1630205,Lamar Stevens,Cleveland Cavaliers,CLE,2021-22,2,Penn State,USA,Undrafted,6-7
1630205,Lamar Stevens,Cleveland Cavaliers,CLE,2022-23,3,Penn State,USA,Undrafted,6-7
1630208,Nick Richards,Charlotte Hornets,CHA,2020-21,1,Kentucky,Jamaica,2020,6-11
1630208,Nick Richards,Charlotte Hornets,CHA,2021-22,2,Kentucky,Jamaica,2020,6-11
1630208,Nick Richards,Charlotte Hornets,CHA,2022-23,3,Kentucky,Jamaica,2020,6-11
1630214,Xavier Tillman,Memphis Grizzlies,MEM,2020-21,1,Michigan State,USA,2020,6-8
1630214,Xavier Tillman,Memphis Grizzlies,MEM,2021-22,2,Michigan State,USA,2020,6-8
1630214,Xavier Tillman,Memphis Grizzlies,MEM,2022-23,3,Michigan State,USA,2020,6-8
1630215,Jared Butler,Utah Jazz,UTA,2021-22,2,Baylor,USA,2021,6-3
1630217,Desmond Bane,Memphis Grizzlies,MEM,2020-21,1,TCU,USA,2020,6-6
1630217,Desmond Bane,Memphis Grizzlies,MEM,2021-22,2,TCU,USA,2020,6-6
1630217,Desmond Bane,Memphis Grizzlies,MEM,2022-23,3,TCU,USA,2020,6-6
1630222,Mason Jones,Philadelphia 76ers,PHI,2020-21,1,Arkansas,USA,Undrafted,6-4
1630224,Jalen Green,Houston Rockets,HOU,2021-22,2,NBA G League Ignite,USA,2021,6-4
1630224,Jalen Green,Houston Rockets,HOU,2022-23,3,NBA G League Ignite,USA,2021,6-4
1630227,Daishen Nix,Houston Rockets,HOU,2021-22,2,NBA G League Ignite,USA,Undrafted,6-4
1630227,Daishen Nix,Houston Rockets,HOU,2022-23,3,NBA G League Ignite,USA,Undrafted,6-4
1630228,Jonathan Kuminga,Golden State Warriors,GSW,2021-22,2,NBA G League Ignite,DRC,2021,6-7
1630228,Jonathan Kuminga,Golden State Warriors,GSW,2022-23,3,NBA G League Ignite,DRC,2021,6-7
1630230,Naji Marshall,New Orleans Pelicans,NOP,2020-21,1,Xavier,USA,Undrafted,6-6
1630230,Naji Marshall,New Orleans Pelicans,NOP,2021-22,2,Xavier,USA,Undrafted,6-6
1630230,Naji Marshall,New Orleans Pelicans,NOP,2022-23,3,Xavier,USA,Undrafted,6-6
1630231,KJ Martin,Houston Rockets,HOU,2020-21,1,IMG Academy (FL),USA,2020,6-6
1630231,KJ Martin,Houston Rockets,HOU,2021-22,2,IMG Academy (FL),USA,2020,6-6
1630231,KJ Martin,Houston Rockets,HOU,2022-23,3,IMG Academy (FL),USA,2020,6-6
1630241,Sam Merrill,Milwaukee Bucks,MIL,2020-21,1,Utah State,USA,2020,6-4
1630243,Trevelin Queen,Houston Rockets,HOU,2021-22,2,New Mexico State,USA,Undrafted,6-5
1630245,Ayo Dosunmu,Chicago Bulls,CHI,2021-22,2,Illinois,USA,2021,6-4
1630245,Ayo Dosunmu,Chicago Bulls,CHI,2022-23,3,Illinois,USA,2021,6-4
1630249,Vít Krejčí,Oklahoma City Thunder,OKC,2021-22,2,Zaragoza,Czech Republic,2020,6-8
1630249,Vít Krejčí,Atlanta Hawks,ATL,2022-23,3,Zaragoza,Czech Republic,2020,6-8
1630256,Jae'Sean Tate,Houston Rockets,HOU,2020-21,1,Ohio State,USA,Undrafted,6-4
1630256,Jae'Sean Tate,Houston Rockets,HOU,2021-22,2,Ohio State,USA,Undrafted,6-4
1630256,Jae'Sean Tate,Houston Rockets,HOU,2022-23,3,Ohio State,USA,Undrafted,6-4
1630264,Anthony Gill,Washington Wizards,WAS,2020-21,1,Virginia,USA,Undrafted,6-7
1630264,Anthony Gill,Washington Wizards,WAS,2021-22,2,Virginia,USA,Undrafted,6-7
1630264,Anthony Gill,Washington Wizards,WAS,2022-23,3,Virginia,USA,Undrafted,6-7
1630288,Jeff Dowtin Jr.,Toronto Raptors,TOR,2022-23,3,Rhode Island,USA,Undrafted,6-3
1630296,Braxton Key,Detroit Pistons,DET,2021-22,2,Virginia,USA,Undrafted,6-8
1630314,Brandon Williams,Portland Trail Blazers,POR,2021-22,2,Arizona,USA,Undrafted,6-1
1630322,Lindy Waters III,Oklahoma City Thunder,OKC,2021-22,2,Oklahoma State,USA,Undrafted,6-5
1630322,Lindy Waters III,Oklahoma City Thunder,OKC,2022-23,3,Oklahoma State,USA,Undrafted,6-5
1630346,Matt Ryan,Minnesota Timberwolves,MIN,2022-23,3,Tennessee-Chattanooga,USA,Undrafted,6-6
1630526,Jeremiah Robinson-Earl,Oklahoma City Thunder,OKC,2021-22,2,Villanova,USA,2021,6-9
1630526,Jeremiah Robinson-Earl,Oklahoma City Thunder,OKC,2022-23,3,Villanova,USA,2021,6-9
1630527,Brandon Boston,LA Clippers,LAC,2021-22,2,Kentucky,USA,2021,6-6
1630527,Brandon Boston,LA Clippers,LAC,2022-23,3,Kentucky,USA,2021,6-6
1630528,Josh Christopher,Houston Rockets,HOU,2021-22,2,Arizona State,USA,2021,6-4
1630528,Josh Christopher,Houston Rockets,HOU,2022-23,3,Arizona State,USA,2021,6-4
1630529,Herbert Jones,New Orleans Pelicans,NOP,2021-22,2,Alabama,USA,2021,6-7
1630529,Herbert Jones,New Orleans Pelicans,NOP,2022-23,3,Alabama,USA,2021,6-7
1630530,Trey Murphy III,New Orleans Pelicans,NOP,2021-22,2,Virginia,USA,2021,6-8
1630530,Trey Murphy III,New Orleans Pelicans,NOP,2022-23,3,Virginia,USA,2021,6-8
1630531,Jaden Springer,Philadelphia 76ers,PHI,2022-23,3,Tennessee,USA,2021,6-4
1630532,Franz Wagner,Orlando Magic,ORL,2021-22,2,Michigan,Germany,2021,6-10
1630532,Franz Wagner,Orlando Magic,ORL,2022-23,3,Michigan,Germany,2021,6-10
1630533,Ziaire Williams,Memphis Grizzlies,MEM,2021-22,2,Stanford,USA,2021,6-9
1630533,Ziaire Williams,Memphis Grizzlies,MEM,2022-23,3,Stanford,USA,2021,6-9
1630534,Ochai Agbaji,Utah Jazz,UTA,2022-23,3,Kansas,USA,2022,6-5
1630537,Chris Duarte,Indiana Pacers,IND,2021-22,2,Oregon,Dominican Republic,2021,6-5
1630537,Chris Duarte,Indiana Pacers,IND,2022-23,3,Oregon,Dominican Republic,2021,6-5
1630538,Bones Hyland,Denver Nuggets,DEN,2021-22,2,Virginia Commonwealth,USA,2021,6-2
1630538,Bones Hyland,LA Clippers,LAC,2022-23,3,Virginia Commonwealth,USA,2021,6-2
1630539,Kai Jones,Charlotte Hornets,CHA,2021-22,2,Texas,Bahamas,2021,6-11
1630539,Kai Jones,Charlotte Hornets,CHA,2022-23,3,Texas,Bahamas,2021,6-11
1630540,Miles McBride,New York Knicks,NYK,2021-22,2,West Virginia,USA,2021,6-2
1630540,Miles McBride,New York Knicks,NYK,2022-23,3,West Virginia,USA,2021,6-2
1630541,Moses Moody,Golden State Warriors,GSW,2021-22,2,Arkansas,USA,2021,6-5
1630541,Moses Moody,Golden State Warriors,GSW,2022-23,3,Arkansas,USA,2021,6-5
1630543,Isaiah Jackson,Indiana Pacers,IND,2021-22,2,Kentucky,USA,2021,6-8
1630543,Isaiah Jackson,Indiana Pacers,IND,2022-23,3,Kentucky,USA,2021,6-8
1630544,Tre Mann,Oklahoma City Thunder,OKC,2021-22,2,Florida,USA,2021,6-4
1630544,Tre Mann,Oklahoma City Thunder,OKC,2022-23,3,Florida,USA,2021,6-4
1630548,Johnny Juzang,Utah Jazz,UTA,2022-23,3,UCLA,USA,Undrafted,6-7
1630549,Day'Ron Sharpe,Brooklyn Nets,BKN,2021-22,2,North Carolina,USA,2021,6-10
1630549,Day'Ron Sharpe,Brooklyn Nets,BKN,2022-23,3,North Carolina,USA,2021,6-10
1630550,JT Thor,Charlotte Hornets,CHA,2021-22,2,Auburn,USA,2021,6-9
1630550,JT Thor,Charlotte Hornets,CHA,2022-23,3,Auburn,USA,2021,6-9
1630551,Justin Champagnie,Toronto Raptors,TOR,2021-22,2,Pittsburgh,USA,Undrafted,6-6
1630552,Jalen Johnson,Atlanta Hawks,ATL,2021-22,2,Duke,USA,2021,6-8
1630552,Jalen Johnson,Atlanta Hawks,ATL,2022-23,3,Duke,USA,2021,6-8
1630553,Keon Johnson,Portland Trail Blazers,POR,2021-22,2,Tennessee,USA,2021,6-5
1630553,Keon Johnson,Portland Trail Blazers,POR,2022-23,3,Tennessee,USA,2021,6-5
1630556,Kessler Edwards,Brooklyn Nets,BKN,2021-22,2,Pepperdine,USA,2021,6-7
